Male	non-AIDS	mortality,	by	age	(10-14,	...,	85+)	&	year	(1985,	...,	2025)																																																																																																																											
0.0022	0.0023	0.0023	0.0024	0.0023	0.0024	0.0025	0.0025	0.0025	0.0025	0.0026	0.0026	0.0029	0.003	0.003	0.0024	0.0023	0.0023	0.0023	0.0022	0.0022	0.0021	0.0021	0.0021	0.002	0.002	0.002	0.0019	0.0019	0.0018	0.0018	0.0018	0.0018	0.0017	0.0017	0.0017	0.0016	0.0016	0.0016	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015
0.0026	0.0026	0.0027	0.0027	0.0027	0.0028	0.0029	0.0029	0.003	0.003	0.0031	0.0031	0.0035	0.0036	0.0035	0.0028	0.0027	0.0026	0.0026	0.0025	0.0025	0.0025	0.0024	0.0024	0.0023	0.0023	0.0022	0.0022	0.0021	0.0021	0.0021	0.002	0.002	0.002	0.0019	0.0019	0.0019	0.0018	0.0018	0.0018	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017
0.0033	0.0033	0.0034	0.0034	0.0034	0.0035	0.0036	0.0036	0.0037	0.0037	0.0038	0.0038	0.0042	0.0042	0.0042	0.0035	0.0035	0.0034	0.0034	0.0033	0.0032	0.0032	0.0031	0.0031	0.003	0.0029	0.0029	0.0028	0.0028	0.0027	0.0027	0.0026	0.0026	0.0025	0.0025	0.0025	0.0024	0.0024	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023
0.004702861	0.004699417	0.004713985	0.004747247	0.004699891	0.004844291	0.004892747	0.004926227	0.004961705	0.005006104	0.005046356	0.005086329	0.005504937	0.005659378	0.005654761	0.004915033	0.004905578	0.004822175	0.004740527	0.004661281	0.004584837	0.004510848	0.004438222	0.004365444	0.004291533	0.004216369	0.004140966	0.004067271	0.003997094	0.003931088	0.003868674	0.003808509	0.003748947	0.003688612	0.003626761	0.003563657	0.003500603	0.003439343	0.003381599	0.003327966	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952	0.003277952
0.007091368	0.007080863	0.007066206	0.007035209	0.006869241	0.00692405	0.006866988	0.006813571	0.00678619	0.006786044	0.006788414	0.006790019	0.007331559	0.007685013	0.007925475	0.007274928	0.006910597	0.006799771	0.006691584	0.006585845	0.006482258	0.006380597	0.006280483	0.006182134	0.006086284	0.005993477	0.005903512	0.005815261	0.005727033	0.005637695	0.005547075	0.005456247	0.005367385	0.00528257	0.005202592	0.005126801	0.005053679	0.004981298	0.004908062	0.004833088	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673	0.004756673
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010396946	0.009912033	0.009758878	0.009607854	0.009458952	0.009312869	0.009170238	0.009031238	0.008895493	0.008762567	0.008631975	0.008503437	0.008376429	0.008251406	0.008129659	0.008012144	0.007898538	0.007787152	0.007675452	0.007561721	0.007445681	0.007329014	0.00721499	0.007106695	0.007005255	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969	0.00690969
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01487073	0.014685035	0.014430006	0.014196507	0.013983791	0.013784387	0.013590967	0.013400065	0.013211406	0.013024983	0.012841893	0.012663093	0.012488782	0.012318347	0.012151048	0.011986079	0.011823062	0.011661293	0.011501689	0.011346624	0.011197904	0.011054888	0.010914638	0.010772901	0.010626739	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527	0.010475527
0.021033424	0.021022874	0.021057159	0.021146788	0.021114855	0.021425337	0.021568553	0.021669861	0.021753262	0.021853436	0.021919069	0.021971211	0.021712016	0.021602432	0.021982524	0.021450468	0.020983617	0.02073532	0.020472249	0.020184972	0.019874635	0.019553521	0.019244397	0.018962	0.018705851	0.018466576	0.018234639	0.018005395	0.017778622	0.017554163	0.01733328	0.017117123	0.016905902	0.016698794	0.016494935	0.016293437	0.016093944	0.015895763	0.015700176	0.015510115	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717	0.015327717
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030619024	0.030299635	0.029861378	0.029447917	0.02906945	0.02872582	0.028403838	0.02808643	0.027750651	0.027382673	0.026982944	0.026566493	0.026164055	0.025796672	0.025465811	0.025159458	0.02486393	0.024571991	0.024283535	0.023997815	0.023716462	0.023441319	0.023172893	0.022909916	0.022651267	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692	0.022395692
0.042467809	0.042820647	0.043030256	0.043199345	0.043236755	0.043350567	0.043351967	0.043366917	0.043369671	0.0432833	0.043116311	0.042944031	0.042897976	0.042955454	0.043135031	0.043246791	0.043359077	0.043106995	0.042823269	0.042499593	0.042144088	0.041775092	0.041416274	0.041085911	0.040799922	0.040559013	0.040344501	0.040131317	0.039884526	0.039582235	0.039224423	0.038833342	0.038456256	0.03812616	0.037846325	0.037598871	0.037362697	0.037126414	0.036889992	0.036652281	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915	0.036415915
0.060263227	0.060514167	0.060724675	0.061166351	0.061742733	0.062121443	0.062440036	0.062569691	0.062637095	0.062611185	0.062533513	0.06239605	0.062529235	0.062604447	0.062470916	0.062235706	0.061943167	0.061606303	0.061388697	0.061284946	0.061249509	0.061231863	0.061190755	0.061099858	0.060947707	0.060746129	0.060521682	0.060308012	0.060131095	0.060013105	0.05995489	0.059928961	0.059898699	0.059814908	0.059648087	0.059398656	0.059101249	0.058823513	0.058611271	0.058465168	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459	0.058358459
0.085338823	0.085919896	0.086340027	0.086645278	0.087105468	0.087205169	0.087559163	0.087862393	0.088489888	0.089161855	0.089723955	0.090034126	0.090394441	0.090588239	0.090639811	0.0906222	0.090522713	0.090610034	0.090622577	0.090407377	0.089977561	0.089465309	0.089036625	0.088801586	0.088751168	0.088811795	0.088901287	0.088952143	0.088920915	0.088788622	0.088574629	0.088322804	0.088088513	0.087914385	0.087836999	0.08785772	0.087930826	0.087996059	0.087971831	0.087809201	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267	0.087509267
0.134964121	0.138213468	0.139521604	0.139668043	0.140050525	0.140034644	0.140152534	0.140027987	0.139790937	0.139474976	0.139210869	0.138844436	0.139201958	0.140335315	0.141628157	0.142732774	0.143631832	0.145088988	0.146292273	0.147261907	0.148200121	0.149148385	0.150043384	0.150781954	0.151195755	0.151153412	0.150723993	0.150099679	0.14951046	0.149109501	0.148970215	0.149051967	0.149260306	0.149474568	0.149599587	0.149574011	0.149403972	0.149145232	0.148885397	0.148734265	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811	0.14876811
Male	child	non-AIDS	mortality,	by	age	(0.5q0,	0,	1,	...,	14)																																																																																																																													
0.039794407	0.038871575	0.038099803	0.037351109	0.034683326	0.035711431	0.034864664	0.033681165	0.032701368	0.032240965	0.031599882	0.030884592	0.030415127	0.029650895	0.029013504	0.028378509	0.027744368	0.027007011	0.026290784	0.025595079	0.02491931	0.024262905	0.023625309	0.023005983	0.022404404	0.021820062	0.021252465	0.020701133	0.020165598	0.01964541	0.019140127	0.018649323	0.018172583	0.017709503	0.017259694	0.016822773	0.016398372	0.015986132	0.015585705	0.015196752	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945	0.014818945
0.024766249	0.02417905	0.023639247	0.0231273	0.021398847	0.022003547	0.021419746	0.020643374	0.019980836	0.019644518	0.019216943	0.018738297	0.018391671	0.017915948	0.017464086	0.017014977	0.016567663	0.016122864	0.015691495	0.015273138	0.014867389	0.01447386	0.014092171	0.013721957	0.013362865	0.013014553	0.012676689	0.012348953	0.012031034	0.011722631	0.011423455	0.011133222	0.010851661	0.010578507	0.010313504	0.010056405	0.009806969	0.009564964	0.009330166	0.009102354	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132	0.00888132
0.009717881	0.009494447	0.009256104	0.009022475	0.008322863	0.008513048	0.008239722	0.007910887	0.007613953	0.007435591	0.00724635	0.007042032	0.006854752	0.00667749	0.006460852	0.006238038	0.006016951	0.005855636	0.005699299	0.005547787	0.005400948	0.005258639	0.00512072	0.004987055	0.004857512	0.004731964	0.004610287	0.004492362	0.004378072	0.004267305	0.004159953	0.00405591	0.003955073	0.003857344	0.003762627	0.003670828	0.003581857	0.003495628	0.003412056	0.003331058	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555	0.003252555
0.003680923	0.00359419	0.003524202	0.003441912	0.003180707	0.003257001	0.003153698	0.003026676	0.002916158	0.002846293	0.002771842	0.002703432	0.002632308	0.002565465	0.002496158	0.002417468	0.002338019	0.002269752	0.002203548	0.002139344	0.002077079	0.002016695	0.001958136	0.001901345	0.00184627	0.001792859	0.00174106	0.001690827	0.00164211	0.001594865	0.001549046	0.001504612	0.001461519	0.001419728	0.001379198	0.001339893	0.001301774	0.001264807	0.001228956	0.001194187	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468	0.001160468
